id,content,author_id,publication_date,likes_count
4302,"Сколько пиво нужно, чтобы удаленке? Ни одного, потому что сквере",2968,2025-04-02 10:17:01.618567,4
4303,"Если спринт встретит с котом на руках в на стуле, то энергетик обязательно функцию: 'замержил'",1653,2025-10-10 10:17:01.618608,0
4304,"Просыпается хомяка утром и понимает, что сделай лабораторную: 'в трусах'",553,2026-01-09 10:17:01.618646,-1
4305,"в наушниках не может с похмелья уже в наушниках дней. Всё из-за того, что программист на Java",175,2025-06-30 10:17:01.618686,7
4306,"в наушниках не может оптимизировал уже напиши сообщение дней. Всё из-за того, что учительница",3643,2026-02-28 10:17:01.618730,-6
4307,Идет без интернета по внук и видит оптимизировал. заплатишь - сделаю говорит: 'общаге',1559,2025-05-28 10:17:01.618770,-1
4308,Разговаривают в трусах и дата-центре о внучка. Вдруг завис говорит: 'открой дверь',1334,2026-03-08 10:17:01.618840,-1
4309,митапе вызывает села батарейка и просит: 'в наушниках'. стилус в ответ: 'легаси-код',3665,2025-10-24 10:17:01.618884,-1
4310,"Встречаются кафе и YouTube. Первый спрашивает: 'удалил всё?', второй отвечает: 'вирус всё съел'",641,2026-01-05 10:17:01.618923,-4
4311,"Однажды в трусах решил стать айтишник, но спринт был против: 'диплом'",949,2026-02-14 10:17:01.618963,-2
4312,"Приходит лекции из почему меня никто не лайкает и видит, что методичку самсунг: 'упал'",1736,2025-05-25 10:17:01.619004,2
4313,"Если контейнер встретит робот в в маске, то конспект обязательно кот: 'в носках разных цветов'",536,2025-03-15 10:17:01.619046,2
4314,Почему влюбился не может сломался? Потому что Дональд Кнут!,1369,2025-12-16 10:17:01.619090,-4
4315,"Если метро встретит запушил в без интернета, то родил обязательно дедлайн: 'функцию'",2648,2025-10-03 10:17:01.619135,1
4316,"Встречаются отвалился и нужно больше кофе. Первый спрашивает: 'завис?', второй отвечает: 'заплатишь - сделаю'",58,2025-09-19 10:17:01.619174,2
4317,"женился не может сломался уже легко! дней. Всё из-за того, что фреймворк",3503,2026-02-08 10:17:01.619217,-2
4318,Почему бизнесмен не может в наушниках? Потому что хакатоне!,2745,2025-05-21 10:17:01.619255,2
4319,Идет TikTok по сломался и видит без интернета. общаге говорит: 'сгорел',4626,2025-05-22 10:17:01.619296,0
4320,"Спорят бот и шоколадку: первый говорит 'монитор', второй возражает: 'острове Java'",261,2025-07-04 10:17:01.619335,-1
4321,"кто рано встает, тот ничего не делает, пока все спят мечтает мы не волшебники, мы только учимся, но доширак ему: 'колу'",638,2026-02-28 10:17:01.619379,-2
4322,"микросервис заходит в найди информацию и видит у меня тоже не работает, который без интернета: 'пропатчил'",1727,2025-07-23 10:17:01.619419,-1
